날짜,팀,선수명,타점,득점,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희번,희비,병살타,타격방해,고의사구,page_id,단타,TB,Outs,타율,출루율,장타율,OPS,순출루율,순장타율,K%,BB%,BB/K,BABIP,SecA,PA/HR,AB/HR,GPA,RC,RC/27,XR,TAVG,연도,home_stadium,FinalPF,wOBA,wRAA,wRC+,stint_id
2026-04-09,NC,김형준,3.0,3.0,38.0,31.0,6.0,6.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1986399,5.0,9.0,27.0,0.1935483870967742,0.3421052631578947,0.2903225806451613,0.6324278438030561,0.1485568760611205,0.0967741935483871,0.4210526315789473,0.1578947368421052,0.375,0.3571428571428571,0.2903225806451613,38.0,31.0,0.2265280135823429,2.2,2.2,4.821999999999999,0.5925925925925926,2026,창원,1.0100284809306723,0.3199140407187265,-1.2851050249586935,73.65810352394304,0
2026-04-10,NC,김형준,3.0,3.0,42.0,34.0,7.0,7.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1986399,6.0,10.0,29.0,0.2058823529411764,0.3571428571428571,0.2941176470588235,0.6512605042016807,0.1512605042016807,0.088235294117647,0.4047619047619047,0.1666666666666666,0.4117647058823529,0.375,0.2941176470588235,42.0,34.0,0.2342436974789916,2.6,2.420689655172414,5.654,0.6206896551724138,2026,창원,1.0100284809306723,0.3294284498988455,-1.0403452330514151,80.43816706737974,0
2026-04-11,NC,김형준,5.0,3.0,46.0,38.0,11.0,7.0,1.0,17.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1986399,8.0,16.0,29.0,0.2894736842105263,0.4130434782608695,0.4210526315789473,0.834096109839817,0.1235697940503432,0.131578947368421,0.3695652173913043,0.1521739130434782,0.4117647058823529,0.5,0.3157894736842105,46.0,38.0,0.2911327231121281,5.037037037037037,4.689655172413793,8.094,0.8275862068965517,2026,창원,1.0100284809306723,0.3988641435403798,1.6444744382992154,126.20024468722208,0
2026-04-12,NC,김형준,5.0,3.0,47.0,39.0,11.0,7.0,1.0,17.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1986399,8.0,16.0,30.0,0.282051282051282,0.4042553191489361,0.4102564102564102,0.8145117294053463,0.1222040370976541,0.1282051282051282,0.3617021276595745,0.1489361702127659,0.4117647058823529,0.4761904761904761,0.3076923076923077,47.0,39.0,0.2844789961811238,4.945454545454545,4.450909090909091,8.184,0.8,2026,창원,1.0100284809306723,0.3901965648568584,1.4234502841199994,122.28158990548148,0
2026-03-28,SSG,안상현,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020561,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95,2.0,0.0,0.72,0.0,2026,문학,1.027807913649001,1.3144886809970462,0.8305072463768117,654.2979154355459,0
2026-03-29,SSG,안상현,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020561,0.0,2.0,1.0,0.5,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.475,1.0,27.0,0.8099999999999999,2.0,2026,문학,1.027807913649001,0.6327406894518527,0.483190965532006,252.76953100059563,0
2026-03-30,SSG,안상현,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020561,0.0,2.0,1.0,0.5,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.475,1.0,27.0,0.8099999999999999,2.0,2026,문학,1.027807913649001,0.6327406894518527,0.483190965532006,252.76953100059563,0
2026-03-31,SSG,안상현,0.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020561,0.0,4.0,1.0,0.6666666666666666,0.75,1.3333333333333333,2.083333333333333,0.0833333333333333,0.6666666666666666,0.0,0.25,0.0,0.6666666666666666,1.0,0.0,0.0,0.6708333333333334,2.4,64.8,1.87,5.0,2026,문학,1.027807913649001,0.8359665434950819,1.679606293844972,383.887147706208,0
2026-04-01,SSG,안상현,1.0,2.0,5.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020561,1.0,5.0,1.0,0.75,0.8,1.25,2.05,0.05,0.5,0.0,0.2,0.0,0.75,0.75,0.0,0.0,0.6725000000000001,3.333333333333333,90.0,2.37,6.0,2026,문학,1.027807913649001,0.855457449148193,2.234700680272109,390.947570423395,0
2026-04-02,SSG,안상현,1.0,3.0,9.0,7.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,2.0,6.0,4.0,0.5714285714285714,0.625,0.8571428571428571,1.4821428571428572,0.0535714285714286,0.2857142857142857,0.0,0.1111111111111111,0.0,0.5714285714285714,0.4285714285714285,0.0,0.0,0.4955357142857143,2.4,16.2,3.09,1.75,2026,문학,1.027807913649001,0.6540741942942243,2.352160750503601,270.95073985107103,0
2026-04-03,SSG,안상현,1.0,5.0,15.0,11.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,4.0,8.0,6.0,0.5454545454545454,0.6428571428571429,0.7272727272727273,1.3701298701298703,0.0974025974025974,0.1818181818181818,0.0,0.2,0.0,0.5454545454545454,0.4545454545454545,0.0,0.0,0.4711038961038961,3.555555555555556,16.0,4.95,1.8333333333333333,2026,문학,1.027807913649001,0.6215176452818143,3.417252127585035,251.9473917270324,0
2026-04-04,SSG,안상현,1.0,6.0,17.0,13.0,7.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,5.0,9.0,7.0,0.5384615384615384,0.625,0.6923076923076923,1.3173076923076923,0.0865384615384615,0.1538461538461538,0.0588235294117647,0.1764705882352941,3.0,0.5833333333333334,0.3846153846153846,0.0,0.0,0.4543269230769231,4.05,15.62142857142857,5.352,1.7142857142857142,2026,문학,1.027807913649001,0.6027311899543925,3.5607842288949274,241.6952858214949,0
2026-04-05,SSG,안상현,1.0,6.0,21.0,15.0,7.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,5.0,9.0,9.0,0.4666666666666667,0.6,0.6,1.2,0.1333333333333333,0.1333333333333333,0.0476190476190476,0.238095238095238,5.0,0.5,0.4666666666666667,0.0,0.0,0.42,3.807692307692308,11.423076923076923,6.212000000000001,1.5555555555555556,2026,문학,1.027807913649001,0.5592681508128456,3.5575075166605754,220.0473110475176,0
2026-04-06,SSG,안상현,1.0,6.0,21.0,15.0,7.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,5.0,9.0,9.0,0.4666666666666667,0.6,0.6,1.2,0.1333333333333333,0.1333333333333333,0.0476190476190476,0.238095238095238,5.0,0.5,0.4666666666666667,0.0,0.0,0.42,3.807692307692308,11.423076923076923,6.212000000000001,1.5555555555555556,2026,문학,1.027807913649001,0.5592681508128456,3.5575075166605754,220.0473110475176,0
2026-04-07,SSG,안상현,1.0,6.0,24.0,18.0,7.0,5.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,5.0,9.0,12.0,0.3888888888888889,0.5217391304347826,0.5,1.0217391304347827,0.1328502415458937,0.1111111111111111,0.1666666666666666,0.2083333333333333,1.25,0.5,0.3888888888888889,0.0,0.0,0.3597826086956521,3.413793103448276,7.68103448275862,5.918,1.1666666666666667,2026,문학,1.027807913649001,0.4875024671738053,2.595758398098424,178.1273942784766,0
2026-04-08,SSG,안상현,1.0,6.0,24.0,18.0,7.0,5.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,5.0,9.0,12.0,0.3888888888888889,0.5217391304347826,0.5,1.0217391304347827,0.1328502415458937,0.1111111111111111,0.1666666666666666,0.2083333333333333,1.25,0.5,0.3888888888888889,0.0,0.0,0.3597826086956521,3.413793103448276,7.68103448275862,5.918,1.1666666666666667,2026,문학,1.027807913649001,0.4864514946198223,2.5712255215858137,177.49123089294133,0
2026-04-09,SSG,안상현,1.0,6.0,24.0,18.0,7.0,5.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,5.0,9.0,12.0,0.3888888888888889,0.5217391304347826,0.5,1.0217391304347827,0.1328502415458937,0.1111111111111111,0.1666666666666666,0.2083333333333333,1.25,0.5,0.3888888888888889,0.0,0.0,0.3597826086956521,3.413793103448276,7.68103448275862,5.918,1.1666666666666667,2026,문학,1.027807913649001,0.4864514946198223,2.5712255215858137,177.49123089294133,0
2026-04-10,SSG,안상현,1.0,6.0,25.0,19.0,7.0,5.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020561,5.0,9.0,13.0,0.3684210526315789,0.5,0.4736842105263157,0.9736842105263156,0.131578947368421,0.1052631578947368,0.16,0.2,1.25,0.4666666666666667,0.3684210526315789,0.0,0.0,0.3434210526315789,3.3,6.8538461538461535,6.008,1.0769230769230769,2026,문학,1.027807913649001,0.464933341430142,2.251686866333538,164.7021512468189,0
2026-04-11,SSG,안상현,1.0,7.0,29.0,23.0,7.0,5.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020561,5.0,9.0,18.0,0.3043478260869565,0.4285714285714285,0.391304347826087,0.8198757763975155,0.124223602484472,0.0869565217391304,0.1724137931034483,0.1724137931034483,1.0,0.3888888888888889,0.3043478260869565,0.0,0.0,0.2906832298136645,2.647058823529412,3.9705882352941178,5.8100000000000005,0.7777777777777778,2026,문학,1.027807913649001,0.39855107487318,1.0291407951276104,124.2230646279418,0
2026-04-12,SSG,안상현,1.0,7.0,29.0,23.0,7.0,5.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2020561,5.0,9.0,18.0,0.3043478260869565,0.4285714285714285,0.391304347826087,0.8198757763975155,0.124223602484472,0.0869565217391304,0.1724137931034483,0.1724137931034483,1.0,0.3888888888888889,0.3043478260869565,0.0,0.0,0.2906832298136645,2.647058823529412,3.9705882352941178,5.8100000000000005,0.7777777777777778,2026,문학,1.027807913649001,0.3981730942636171,1.07026078027979,125.5927097066866,0
